date	location	QC_overall_status	sequences
2022-11-22	Trinidad and Tobago	mediocre	1
2022-11-22	USA	bad	349
2022-11-22	USA	good	3281
2022-11-22	USA	mediocre	423
2022-11-22	United Kingdom	bad	11
2022-11-22	United Kingdom	good	451
2022-11-22	United Kingdom	mediocre	83
2022-11-22	Vietnam	good	3
2022-11-23	Australia	bad	24
2022-11-23	Australia	good	504
2022-11-23	Australia	mediocre	39
2022-11-23	Brazil	bad	28
2022-11-23	Brazil	good	286
2022-11-23	Brazil	mediocre	48
2022-11-23	Costa Rica	bad	1
2022-11-23	Costa Rica	good	12
2022-11-23	Costa Rica	mediocre	1
2022-11-23	Egypt	good	9
2022-11-23	Egypt	mediocre	3
2022-11-23	Japan	good	326
2022-11-23	Japan	mediocre	3
2022-11-23	Panama	good	10
2022-11-23	Panama	mediocre	3
2022-11-23	South Africa	bad	4
2022-11-23	South Africa	good	15
2022-11-23	South Africa	mediocre	3
2022-11-23	Trinidad and Tobago	bad	1
2022-11-23	Trinidad and Tobago	good	4
2022-11-23	Trinidad and Tobago	mediocre	2
2022-11-23	USA	bad	240
2022-11-23	USA	good	2743
2022-11-23	USA	mediocre	297
2022-11-23	United Kingdom	bad	9
2022-11-23	United Kingdom	good	392
2022-11-23	United Kingdom	mediocre	77
2022-11-23	Vietnam	good	3
2022-11-23	Vietnam	mediocre	1
2022-11-24	Australia	bad	21
2022-11-24	Australia	good	247
2022-11-24	Australia	mediocre	29
2022-11-24	Brazil	bad	16
2022-11-24	Brazil	good	203
2022-11-24	Brazil	mediocre	34
2022-11-24	Costa Rica	bad	2
2022-11-24	Costa Rica	good	31
2022-11-24	Costa Rica	mediocre	1
2022-11-24	Japan	bad	4
2022-11-24	Japan	good	1897
2022-11-24	Japan	mediocre	14
2022-11-24	Panama	good	5
2022-11-24	South Africa	bad	6
2022-11-24	South Africa	good	16
2022-11-24	South Africa	mediocre	5
2022-11-24	Trinidad and Tobago	good	3
2022-11-24	Trinidad and Tobago	mediocre	1
2022-11-24	USA	bad	88
2022-11-24	USA	good	715
2022-11-24	USA	mediocre	100
2022-11-24	United Kingdom	bad	12
2022-11-24	United Kingdom	good	408
2022-11-24	United Kingdom	mediocre	72
2022-11-24	Vietnam	good	1
2022-11-24	Vietnam	mediocre	2
2022-11-25	Australia	bad	33
2022-11-25	Australia	good	247
2022-11-25	Australia	mediocre	35
2022-11-25	Brazil	bad	17
2022-11-25	Brazil	good	246
2022-11-25	Brazil	mediocre	45
2022-11-25	Costa Rica	good	11
2022-11-25	Costa Rica	mediocre	1
2022-11-25	Egypt	bad	1
2022-11-25	Egypt	good	7
2022-11-25	Japan	bad	1
2022-11-25	Japan	good	1616
2022-11-25	Japan	mediocre	15
2022-11-25	Panama	bad	1
2022-11-25	Panama	good	17
2022-11-25	Panama	mediocre	1
2022-11-25	South Africa	bad	4
2022-11-25	South Africa	good	9
2022-11-25	South Africa	mediocre	1
2022-11-25	Trinidad and Tobago	good	2
2022-11-25	Trinidad and Tobago	mediocre	1
2022-11-25	USA	bad	148
2022-11-25	USA	good	2835
2022-11-25	USA	mediocre	168
2022-11-25	United Kingdom	bad	13
2022-11-25	United Kingdom	good	436
2022-11-25	United Kingdom	mediocre	60
2022-11-25	Vietnam	good	1
2022-11-25	Vietnam	mediocre	3
2022-11-26	Australia	bad	26
2022-11-26	Australia	good	217
2022-11-26	Australia	mediocre	39
2022-11-26	Brazil	bad	7
2022-11-26	Brazil	good	94
2022-11-26	Brazil	mediocre	19
2022-11-26	Costa Rica	good	7
2022-11-26	Egypt	bad	2
2022-11-26	Egypt	good	4
2022-11-26	Japan	bad	3
2022-11-26	Japan	good	876
2022-11-26	Japan	mediocre	15
2022-11-26	Panama	mediocre	1
2022-11-26	South Africa	bad	1
2022-11-26	South Africa	good	4
2022-11-26	South Africa	mediocre	1
2022-11-26	Trinidad and Tobago	good	1
2022-11-26	USA	bad	136
2022-11-26	USA	good	2664
2022-11-26	USA	mediocre	191
2022-11-26	United Kingdom	bad	10
2022-11-26	United Kingdom	good	299
2022-11-26	United Kingdom	mediocre	54
2022-11-26	Vietnam	good	3
2022-11-27	Australia	bad	18
2022-11-27	Australia	good	254
2022-11-27	Australia	mediocre	51
2022-11-27	Brazil	bad	5
2022-11-27	Brazil	good	49
2022-11-27	Brazil	mediocre	14
2022-11-27	Costa Rica	good	8
2022-11-27	Egypt	bad	1
2022-11-27	Egypt	good	4
2022-11-27	Egypt	mediocre	1
2022-11-27	Japan	bad	1
2022-11-27	Japan	good	232
2022-11-27	Japan	mediocre	3
2022-11-27	South Africa	mediocre	2
2022-11-27	Trinidad and Tobago	bad	1
2022-11-27	USA	bad	194
2022-11-27	USA	good	2936
2022-11-27	USA	mediocre	246
2022-11-27	United Kingdom	bad	10
2022-11-27	United Kingdom	good	251
2022-11-27	United Kingdom	mediocre	55
2022-11-27	Vietnam	good	2
2022-11-28	Australia	bad	34
2022-11-28	Australia	good	336
2022-11-28	Australia	mediocre	48
2022-11-28	Brazil	bad	40
2022-11-28	Brazil	good	225
2022-11-28	Brazil	mediocre	65
2022-11-28	Costa Rica	good	27
2022-11-28	Costa Rica	mediocre	1
2022-11-28	Egypt	bad	1
2022-11-28	Egypt	good	3
2022-11-28	Japan	bad	2
2022-11-28	Japan	good	2135
2022-11-28	Japan	mediocre	29
2022-11-28	South Africa	bad	3
2022-11-28	South Africa	good	40
2022-11-28	South Africa	mediocre	5
2022-11-28	Trinidad and Tobago	bad	2
2022-11-28	Trinidad and Tobago	good	5
2022-11-28	USA	bad	436
2022-11-28	USA	good	5335
2022-11-28	USA	mediocre	614
2022-11-28	United Kingdom	bad	13
2022-11-28	United Kingdom	good	644
2022-11-28	United Kingdom	mediocre	106
2022-11-28	Vietnam	bad	1
2022-11-28	Vietnam	good	6
2022-11-29	Australia	bad	21
2022-11-29	Australia	good	294
2022-11-29	Australia	mediocre	44
2022-11-29	Brazil	bad	27
2022-11-29	Brazil	good	238
2022-11-29	Brazil	mediocre	42
2022-11-29	Costa Rica	good	24
2022-11-29	Egypt	bad	1
2022-11-29	Egypt	good	4
2022-11-29	Egypt	mediocre	1
2022-11-29	Japan	bad	6
2022-11-29	Japan	good	1789
2022-11-29	Japan	mediocre	44
2022-11-29	Panama	bad	9
2022-11-29	Panama	good	14
2022-11-29	Panama	mediocre	3
2022-11-29	South Africa	bad	2
2022-11-29	South Africa	good	37
2022-11-29	South Africa	mediocre	9
2022-11-29	Trinidad and Tobago	bad	2
2022-11-29	Trinidad and Tobago	good	1
2022-11-29	USA	bad	382
2022-11-29	USA	good	4239
2022-11-29	USA	mediocre	446
2022-11-29	United Kingdom	bad	17
2022-11-29	United Kingdom	good	692
2022-11-29	United Kingdom	mediocre	123
2022-11-29	Vietnam	bad	2
2022-11-29	Vietnam	good	5
2022-11-29	Vietnam	mediocre	1
2022-11-30	Australia	bad	33
2022-11-30	Australia	good	408
2022-11-30	Australia	mediocre	63
2022-11-30	Brazil	bad	22
2022-11-30	Brazil	good	240
2022-11-30	Brazil	mediocre	39
2022-11-30	Costa Rica	bad	2
2022-11-30	Costa Rica	good	17
2022-11-30	Costa Rica	mediocre	2
2022-11-30	Japan	bad	1
2022-11-30	Japan	good	1202
2022-11-30	Japan	mediocre	11
2022-11-30	Panama	bad	5
2022-11-30	Panama	good	16
2022-11-30	Panama	mediocre	9
2022-11-30	South Africa	bad	2
2022-11-30	South Africa	good	38
2022-11-30	South Africa	mediocre	6
2022-11-30	Trinidad and Tobago	bad	2
2022-11-30	Trinidad and Tobago	good	2
2022-11-30	Trinidad and Tobago	mediocre	1
2022-11-30	USA	bad	280
2022-11-30	USA	good	3802
2022-11-30	USA	mediocre	310
2022-11-30	United Kingdom	bad	13
2022-11-30	United Kingdom	good	500
2022-11-30	United Kingdom	mediocre	121
2022-11-30	Vietnam	bad	1
2022-11-30	Vietnam	good	17
2022-11-30	Vietnam	mediocre	2
2022-12-01	Australia	bad	16
2022-12-01	Australia	good	178
2022-12-01	Australia	mediocre	18
2022-12-01	Brazil	bad	23
2022-12-01	Brazil	good	371
2022-12-01	Brazil	mediocre	41
2022-12-01	Costa Rica	bad	1
2022-12-01	Costa Rica	good	20
2022-12-01	Egypt	bad	1
2022-12-01	Egypt	good	3
2022-12-01	Egypt	mediocre	1
2022-12-01	Japan	bad	3
2022-12-01	Japan	good	1554
2022-12-01	Japan	mediocre	11
2022-12-01	Panama	bad	2
2022-12-01	Panama	good	10
2022-12-01	Panama	mediocre	4
2022-12-01	South Africa	good	14
2022-12-01	South Africa	mediocre	2
2022-12-01	Trinidad and Tobago	bad	1
2022-12-01	USA	bad	328
2022-12-01	USA	good	3522
2022-12-01	USA	mediocre	374
2022-12-01	United Kingdom	bad	12
2022-12-01	United Kingdom	good	407
2022-12-01	United Kingdom	mediocre	87
2022-12-01	Vietnam	good	7
2022-12-01	Vietnam	mediocre	3
2022-12-02	Australia	bad	5
2022-12-02	Australia	good	137
2022-12-02	Australia	mediocre	10
2022-12-02	Brazil	bad	18
2022-12-02	Brazil	good	243
2022-12-02	Brazil	mediocre	26
2022-12-02	Costa Rica	bad	1
2022-12-02	Costa Rica	good	16
2022-12-02	Japan	bad	2
2022-12-02	Japan	good	1546
2022-12-02	Japan	mediocre	22
2022-12-02	Panama	bad	2
2022-12-02	Panama	good	12
2022-12-02	Panama	mediocre	6
2022-12-02	South Africa	bad	1
2022-12-02	South Africa	good	4
2022-12-02	South Africa	mediocre	1
2022-12-02	Trinidad and Tobago	bad	4
2022-12-02	USA	bad	246
2022-12-02	USA	good	3652
2022-12-02	USA	mediocre	357
2022-12-02	United Kingdom	bad	9
2022-12-02	United Kingdom	good	649
2022-12-02	United Kingdom	mediocre	99
2022-12-02	Vietnam	bad	2
2022-12-02	Vietnam	good	7
2022-12-02	Vietnam	mediocre	2
2022-12-03	Australia	bad	6
2022-12-03	Australia	good	174
2022-12-03	Australia	mediocre	10
2022-12-03	Brazil	bad	4
2022-12-03	Brazil	good	131
2022-12-03	Brazil	mediocre	6
2022-12-03	Costa Rica	good	3
2022-12-03	Japan	bad	4
2022-12-03	Japan	good	780
2022-12-03	Japan	mediocre	17
2022-12-03	South Africa	good	1
2022-12-03	South Africa	mediocre	1
2022-12-03	Trinidad and Tobago	bad	4
2022-12-03	USA	bad	185
2022-12-03	USA	good	2265
2022-12-03	USA	mediocre	208
2022-12-03	United Kingdom	bad	5
2022-12-03	United Kingdom	good	313
2022-12-03	United Kingdom	mediocre	67
2022-12-03	Vietnam	bad	2
2022-12-03	Vietnam	good	4
2022-12-04	Australia	bad	5
2022-12-04	Australia	good	262
2022-12-04	Australia	mediocre	9
2022-12-04	Brazil	bad	3
2022-12-04	Brazil	good	77
2022-12-04	Brazil	mediocre	7
2022-12-04	Costa Rica	good	6
2022-12-04	Japan	bad	2
2022-12-04	Japan	good	197
2022-12-04	Japan	mediocre	2
2022-12-04	Panama	good	2
2022-12-04	South Africa	good	2
2022-12-04	Trinidad and Tobago	bad	1
2022-12-04	USA	bad	178
2022-12-04	USA	good	2194
2022-12-04	USA	mediocre	244
2022-12-04	United Kingdom	bad	19
2022-12-04	United Kingdom	good	304
2022-12-04	United Kingdom	mediocre	74
2022-12-04	Vietnam	good	4
2022-12-05	Australia	bad	11
2022-12-05	Australia	good	291
2022-12-05	Australia	mediocre	18
2022-12-05	Brazil	bad	26
2022-12-05	Brazil	good	315
2022-12-05	Brazil	mediocre	31
2022-12-05	Costa Rica	bad	1
2022-12-05	Costa Rica	good	8
2022-12-05	Egypt	good	3
2022-12-05	Egypt	mediocre	1
2022-12-05	Japan	bad	6
2022-12-05	Japan	good	2176
2022-12-05	Japan	mediocre	24
2022-12-05	Panama	good	8
2022-12-05	Panama	mediocre	2
2022-12-05	South Africa	good	14
2022-12-05	South Africa	mediocre	5
2022-12-05	Trinidad and Tobago	bad	5
2022-12-05	Trinidad and Tobago	good	1
2022-12-05	USA	bad	374
2022-12-05	USA	good	4186
2022-12-05	USA	mediocre	543
2022-12-05	United Kingdom	bad	14
2022-12-05	United Kingdom	good	753
2022-12-05	United Kingdom	mediocre	159
2022-12-05	Vietnam	bad	2
2022-12-05	Vietnam	good	6
2022-12-05	Vietnam	mediocre	2
2022-12-06	Australia	bad	11
2022-12-06	Australia	good	271
2022-12-06	Australia	mediocre	16
2022-12-06	Brazil	bad	26
2022-12-06	Brazil	good	306
2022-12-06	Brazil	mediocre	34
2022-12-06	Costa Rica	bad	4
2022-12-06	Costa Rica	good	41
2022-12-06	Costa Rica	mediocre	3
2022-12-06	Japan	bad	5
2022-12-06	Japan	good	1746
2022-12-06	Japan	mediocre	31
2022-12-06	Panama	bad	4
2022-12-06	Panama	good	4
2022-12-06	South Africa	bad	1
2022-12-06	South Africa	good	17
2022-12-06	South Africa	mediocre	1
2022-12-06	Trinidad and Tobago	bad	1
2022-12-06	Trinidad and Tobago	good	3
2022-12-06	USA	bad	361
2022-12-06	USA	good	3644
2022-12-06	USA	mediocre	436
2022-12-06	United Kingdom	bad	15
2022-12-06	United Kingdom	good	780
2022-12-06	United Kingdom	mediocre	128
2022-12-06	Vietnam	bad	1
2022-12-06	Vietnam	good	9
2022-12-06	Vietnam	mediocre	1
2022-12-07	Australia	bad	6
2022-12-07	Australia	good	479
2022-12-07	Australia	mediocre	37
2022-12-07	Brazil	bad	20
2022-12-07	Brazil	good	378
2022-12-07	Brazil	mediocre	35
2022-12-07	Costa Rica	bad	3
2022-12-07	Costa Rica	good	23
2022-12-07	Costa Rica	mediocre	4
2022-12-07	Japan	bad	3
2022-12-07	Japan	good	1147
2022-12-07	Japan	mediocre	27
2022-12-07	Panama	bad	4
2022-12-07	Panama	good	5
2022-12-07	Panama	mediocre	3
2022-12-07	South Africa	bad	2
2022-12-07	South Africa	good	8
2022-12-07	South Africa	mediocre	2
2022-12-07	Trinidad and Tobago	bad	2
2022-12-07	Trinidad and Tobago	good	1
2022-12-07	USA	bad	347
2022-12-07	USA	good	3491
2022-12-07	USA	mediocre	427
2022-12-07	United Kingdom	bad	13
2022-12-07	United Kingdom	good	778
2022-12-07	United Kingdom	mediocre	98
2022-12-07	Vietnam	good	10
2022-12-07	Vietnam	mediocre	3
2022-12-08	Australia	bad	17
2022-12-08	Australia	good	241
2022-12-08	Australia	mediocre	30
2022-12-08	Brazil	bad	18
2022-12-08	Brazil	good	228
2022-12-08	Brazil	mediocre	25
2022-12-08	Costa Rica	good	29
2022-12-08	Costa Rica	mediocre	2
2022-12-08	Japan	bad	4
2022-12-08	Japan	good	1603
2022-12-08	Japan	mediocre	53
2022-12-08	South Africa	bad	2
2022-12-08	South Africa	good	11
2022-12-08	South Africa	mediocre	9
2022-12-08	Trinidad and Tobago	bad	1
2022-12-08	Trinidad and Tobago	good	1
2022-12-08	Trinidad and Tobago	mediocre	1
2022-12-08	USA	bad	276
2022-12-08	USA	good	3164
2022-12-08	USA	mediocre	386
2022-12-08	United Kingdom	bad	8
2022-12-08	United Kingdom	good	713
2022-12-08	United Kingdom	mediocre	80
2022-12-08	Vietnam	good	4
2022-12-09	Australia	bad	14
2022-12-09	Australia	good	210
2022-12-09	Australia	mediocre	45
2022-12-09	Brazil	bad	8
2022-12-09	Brazil	good	128
2022-12-09	Brazil	mediocre	16
2022-12-09	Costa Rica	bad	1
2022-12-09	Costa Rica	good	22
2022-12-09	Egypt	bad	1
2022-12-09	Japan	bad	1
2022-12-09	Japan	good	1706
2022-12-09	Japan	mediocre	20
2022-12-09	Panama	good	5
2022-12-09	Panama	mediocre	1
2022-12-09	South Africa	bad	3
2022-12-09	South Africa	good	9
2022-12-09	South Africa	mediocre	9
2022-12-09	Trinidad and Tobago	bad	3
2022-12-09	Trinidad and Tobago	good	6
2022-12-09	USA	bad	280
2022-12-09	USA	good	3210
2022-12-09	USA	mediocre	380
2022-12-09	United Kingdom	bad	8
2022-12-09	United Kingdom	good	664
2022-12-09	United Kingdom	mediocre	90
2022-12-09	Vietnam	good	8
2022-12-09	Vietnam	mediocre	1
2022-12-10	Australia	bad	16
2022-12-10	Australia	good	187
2022-12-10	Australia	mediocre	33
2022-12-10	Brazil	good	77
2022-12-10	Brazil	mediocre	4
2022-12-10	Costa Rica	good	12
2022-12-10	Costa Rica	mediocre	1
2022-12-10	Egypt	bad	1
2022-12-10	Japan	good	931
2022-12-10	Japan	mediocre	19
2022-12-10	South Africa	bad	1
2022-12-10	South Africa	good	5
2022-12-10	Trinidad and Tobago	bad	1
2022-12-10	Trinidad and Tobago	good	1
2022-12-10	USA	bad	164
2022-12-10	USA	good	2265
2022-12-10	USA	mediocre	247
2022-12-10	United Kingdom	bad	10
2022-12-10	United Kingdom	good	414
2022-12-10	United Kingdom	mediocre	53
2022-12-10	Vietnam	good	4
2022-12-11	Australia	bad	17
2022-12-11	Australia	good	192
2022-12-11	Australia	mediocre	46
2022-12-11	Brazil	bad	2
2022-12-11	Brazil	good	67
2022-12-11	Brazil	mediocre	6
2022-12-11	Costa Rica	bad	1
2022-12-11	Costa Rica	good	18
2022-12-11	Costa Rica	mediocre	2
2022-12-11	Egypt	bad	1
2022-12-11	Japan	bad	1
2022-12-11	Japan	good	233
2022-12-11	Japan	mediocre	4
2022-12-11	South Africa	bad	2
2022-12-11	South Africa	good	4
2022-12-11	South Africa	mediocre	1
2022-12-11	USA	bad	172
2022-12-11	USA	good	2268
2022-12-11	USA	mediocre	268
2022-12-11	United Kingdom	bad	6
2022-12-11	United Kingdom	good	366
2022-12-11	United Kingdom	mediocre	68
2022-12-11	Vietnam	good	6
2022-12-12	Australia	bad	13
2022-12-12	Australia	good	426
2022-12-12	Australia	mediocre	24
2022-12-12	Brazil	bad	23
2022-12-12	Brazil	good	277
2022-12-12	Brazil	mediocre	37
2022-12-12	Costa Rica	bad	3
2022-12-12	Costa Rica	good	27
2022-12-12	Costa Rica	mediocre	3
2022-12-12	Egypt	bad	1
2022-12-12	Japan	bad	3
2022-12-12	Japan	good	2303
2022-12-12	Japan	mediocre	21
2022-12-12	Panama	bad	5
2022-12-12	Panama	good	8
2022-12-12	Panama	mediocre	1
2022-12-12	South Africa	good	13
2022-12-12	South Africa	mediocre	1
2022-12-12	Trinidad and Tobago	good	4
2022-12-12	Trinidad and Tobago	mediocre	1
2022-12-12	USA	bad	361
2022-12-12	USA	good	4211
2022-12-12	USA	mediocre	458
2022-12-12	United Kingdom	bad	19
2022-12-12	United Kingdom	good	1186
2022-12-12	United Kingdom	mediocre	145
2022-12-12	Vietnam	bad	1
2022-12-12	Vietnam	good	5
2022-12-13	Australia	bad	12
2022-12-13	Australia	good	292
2022-12-13	Australia	mediocre	18
2022-12-13	Brazil	bad	20
2022-12-13	Brazil	good	276
2022-12-13	Brazil	mediocre	42
2022-12-13	Costa Rica	bad	1
2022-12-13	Costa Rica	good	23
2022-12-13	Costa Rica	mediocre	1
2022-12-13	Egypt	bad	2
2022-12-13	Egypt	good	6
2022-12-13	Egypt	mediocre	3
2022-12-13	Japan	good	1949
2022-12-13	Japan	mediocre	15
2022-12-13	Panama	bad	2
2022-12-13	Panama	good	7
2022-12-13	Panama	mediocre	4
2022-12-13	South Africa	bad	2
2022-12-13	South Africa	good	5
2022-12-13	South Africa	mediocre	2
2022-12-13	Trinidad and Tobago	good	2
2022-12-13	USA	bad	313
2022-12-13	USA	good	3346
2022-12-13	USA	mediocre	373
2022-12-13	United Kingdom	bad	21
2022-12-13	United Kingdom	good	1057
2022-12-13	United Kingdom	mediocre	135
2022-12-13	Vietnam	bad	1
2022-12-13	Vietnam	good	11
2022-12-14	Australia	bad	6
2022-12-14	Australia	good	477
2022-12-14	Australia	mediocre	33
2022-12-14	Brazil	bad	7
2022-12-14	Brazil	good	250
2022-12-14	Brazil	mediocre	28
2022-12-14	Costa Rica	good	32
2022-12-14	Costa Rica	mediocre	2
2022-12-14	Egypt	bad	5
2022-12-14	Egypt	good	17
2022-12-14	Japan	bad	7
2022-12-14	Japan	good	1295
2022-12-14	Japan	mediocre	27
2022-12-14	Panama	good	1
2022-12-14	South Africa	bad	4
2022-12-14	South Africa	good	7
2022-12-14	South Africa	mediocre	2
2022-12-14	Trinidad and Tobago	bad	1
2022-12-14	Trinidad and Tobago	good	3
2022-12-14	Trinidad and Tobago	mediocre	1
2022-12-14	USA	bad	327
2022-12-14	USA	good	2826
2022-12-14	USA	mediocre	351
2022-12-14	United Kingdom	bad	20
2022-12-14	United Kingdom	good	872
2022-12-14	United Kingdom	mediocre	96
2022-12-14	Vietnam	good	7
2022-12-15	Australia	bad	7
2022-12-15	Australia	good	280
2022-12-15	Australia	mediocre	15
2022-12-15	Brazil	bad	12
2022-12-15	Brazil	good	231
2022-12-15	Brazil	mediocre	16
2022-12-15	Costa Rica	good	19
2022-12-15	Costa Rica	mediocre	2
2022-12-15	Egypt	bad	1
2022-12-15	Egypt	mediocre	1
2022-12-15	Japan	bad	3
2022-12-15	Japan	good	1704
2022-12-15	Japan	mediocre	10
2022-12-15	Panama	bad	1
2022-12-15	Panama	good	1
2022-12-15	Panama	mediocre	1
2022-12-15	South Africa	bad	3
2022-12-15	South Africa	good	3
2022-12-15	USA	bad	273
2022-12-15	USA	good	3141
2022-12-15	USA	mediocre	345
2022-12-15	United Kingdom	bad	26
2022-12-15	United Kingdom	good	792
2022-12-15	United Kingdom	mediocre	102
2022-12-15	Vietnam	good	9
2022-12-15	Vietnam	mediocre	1
2022-12-16	Australia	bad	6
2022-12-16	Australia	good	133
2022-12-16	Australia	mediocre	8
2022-12-16	Brazil	bad	15
2022-12-16	Brazil	good	185
2022-12-16	Brazil	mediocre	27
2022-12-16	Costa Rica	good	13
2022-12-16	Costa Rica	mediocre	1
2022-12-16	Egypt	bad	1
2022-12-16	Egypt	mediocre	2
2022-12-16	Japan	bad	3
2022-12-16	Japan	good	1824
2022-12-16	Japan	mediocre	15
2022-12-16	Panama	bad	10
2022-12-16	Panama	good	3
2022-12-16	Panama	mediocre	2
2022-12-16	Trinidad and Tobago	bad	1
2022-12-16	Trinidad and Tobago	good	1
2022-12-16	USA	bad	174
2022-12-16	USA	good	2558
2022-12-16	USA	mediocre	252
2022-12-16	United Kingdom	bad	26
2022-12-16	United Kingdom	good	1076
2022-12-16	United Kingdom	mediocre	160
2022-12-16	Vietnam	good	12
2022-12-16	Vietnam	mediocre	1
2022-12-17	Australia	bad	3
2022-12-17	Australia	good	95
2022-12-17	Australia	mediocre	5
2022-12-17	Brazil	bad	1
2022-12-17	Brazil	good	62
2022-12-17	Brazil	mediocre	2
2022-12-17	Costa Rica	good	9
2022-12-17	Egypt	bad	1
2022-12-17	Egypt	mediocre	2
2022-12-17	Japan	bad	4
2022-12-17	Japan	good	907
2022-12-17	Japan	mediocre	10
2022-12-17	Panama	good	1
2022-12-17	South Africa	bad	1
2022-12-17	South Africa	mediocre	1
2022-12-17	USA	bad	85
2022-12-17	USA	good	2055
2022-12-17	USA	mediocre	149
2022-12-17	United Kingdom	bad	15
2022-12-17	United Kingdom	good	641
2022-12-17	United Kingdom	mediocre	79
2022-12-17	Vietnam	good	2
2022-12-18	Australia	bad	4
2022-12-18	Australia	good	173
2022-12-18	Australia	mediocre	7
2022-12-18	Brazil	bad	3
2022-12-18	Brazil	good	53
2022-12-18	Brazil	mediocre	1
2022-12-18	Costa Rica	good	6
2022-12-18	Costa Rica	mediocre	3
2022-12-18	Egypt	bad	1
2022-12-18	Egypt	good	2
2022-12-18	Japan	bad	2
2022-12-18	Japan	good	202
2022-12-18	Japan	mediocre	8
2022-12-18	South Africa	bad	1
2022-12-18	South Africa	good	2
2022-12-18	Trinidad and Tobago	bad	2
2022-12-18	USA	bad	139
2022-12-18	USA	good	2197
2022-12-18	USA	mediocre	149
2022-12-18	United Kingdom	bad	14
2022-12-18	United Kingdom	good	505
2022-12-18	United Kingdom	mediocre	105
2022-12-18	Vietnam	good	1
2022-12-19	Australia	bad	6
2022-12-19	Australia	good	182
2022-12-19	Australia	mediocre	15
2022-12-19	Brazil	bad	36
2022-12-19	Brazil	good	231
2022-12-19	Brazil	mediocre	19
2022-12-19	Costa Rica	bad	3
2022-12-19	Costa Rica	good	20
2022-12-19	Costa Rica	mediocre	4
2022-12-19	Egypt	bad	1
2022-12-19	Egypt	good	2
2022-12-19	Japan	bad	7
2022-12-19	Japan	good	2384
2022-12-19	Japan	mediocre	20
2022-12-19	Panama	bad	1
2022-12-19	Panama	mediocre	2
2022-12-19	South Africa	bad	1
2022-12-19	South Africa	good	3
2022-12-19	South Africa	mediocre	2
2022-12-19	Trinidad and Tobago	bad	2
2022-12-19	Trinidad and Tobago	good	2
2022-12-19	Trinidad and Tobago	mediocre	2
2022-12-19	USA	bad	293
2022-12-19	USA	good	4100
2022-12-19	USA	mediocre	369
2022-12-19	United Kingdom	bad	56
2022-12-19	United Kingdom	good	1563
2022-12-19	United Kingdom	mediocre	225
2022-12-19	Vietnam	good	4
2022-12-20	Australia	bad	5
2022-12-20	Australia	good	151
2022-12-20	Australia	mediocre	16
2022-12-20	Brazil	bad	33
2022-12-20	Brazil	good	143
2022-12-20	Brazil	mediocre	26
2022-12-20	Costa Rica	bad	1
2022-12-20	Costa Rica	good	23
2022-12-20	Egypt	bad	2
2022-12-20	Egypt	good	1
2022-12-20	Japan	bad	4
2022-12-20	Japan	good	1940
2022-12-20	Japan	mediocre	22
2022-12-20	South Africa	bad	1
2022-12-20	South Africa	good	3
2022-12-20	South Africa	mediocre	2
2022-12-20	Trinidad and Tobago	bad	3
2022-12-20	Trinidad and Tobago	good	1
2022-12-20	Trinidad and Tobago	mediocre	1
2022-12-20	USA	bad	260
2022-12-20	USA	good	2836
2022-12-20	USA	mediocre	288
2022-12-20	United Kingdom	bad	46
2022-12-20	United Kingdom	good	1476
2022-12-20	United Kingdom	mediocre	225
2022-12-20	Vietnam	bad	1
2022-12-20	Vietnam	good	9
2022-12-21	Australia	bad	6
